#{"t_start": 1701724771.0231133, "env_id": "multigrid-mapf-v0"}
r,l,t
480.6,1000,105.17893
311.13,1000,252.134695
380.3,1000,362.329896
398.63,1000,512.807991
470.13,1000,661.956905
244.8,1000,771.595801
223.09,1000,924.01861
347.24,1000,1075.172103
238.02,1000,1184.344342
193.5,1000,1334.446676
194.17,1000,1485.290088
160.51,1000,1595.968505
145.95,1000,1744.289289
120.06,1000,1854.615661
34.41,1000,2004.748319
234.51,1000,2155.377293
209.62,1000,2264.168576
120.02,1000,2417.12003
120.0,1000,2569.006117
117.16,1000,2678.570529
30.75,1000,2830.68505
136.56,1000,2976.26395
157.55,1000,3086.497824
105.54,1000,3236.411955
54.78,1000,3387.888413
191.46,1000,3499.643622
199.74,1000,3650.789157
49.55,1000,3759.640281
200.0,1000,3909.574488
218.44,1000,4059.711447
120.82,1000,4167.904524
75.32,1000,4312.285068
121.4,1000,4437.196855
228.03,1000,4530.754526
200.03,1000,4653.336722
284.03,1000,4774.812868
100.73,1000,4868.74394
288.81,1000,4992.791853
200.03,1000,5088.736664
293.61,1000,5216.484126
200.02,1000,5364.96935
300.0,1000,5472.91162
154.64,1000,5618.658887
100.01,1000,5765.833947
100.06,1000,5873.940222
200.0,1000,6001.408126
300.0,1000,6149.37628
62.34,1000,6259.306026
100.01,1000,6409.509229
100.02,1000,6560.412514
100.0,1000,6666.595527
120.15,1000,6814.871216
122.44,1000,6922.925236
100.0,1000,7071.098235
300.0,1000,7221.313448
200.0,1000,7328.490937
83.92,1000,7477.648151
87.04,1000,7624.950325
200.01,1000,7732.903236
200.0,1000,7882.977648
142.31,1000,8029.660966
200.0,1000,8137.136102
200.0,1000,8285.907069
200.0,1000,8388.43743
200.0,1000,8539.758319
300.0,1000,8687.61978
300.0,1000,8796.654572
200.7,1000,8945.930788
300.0,1000,9094.000067
200.0,1000,9203.36713
200.7,1000,9351.454231
200.0,1000,9499.792328
300.0,1000,9607.879851
100.7,1000,9757.194332
220.5,1000,9903.09931
200.0,1000,10012.67006
0.7,1000,10160.525505
200.0,1000,10270.519914
200.0,1000,10418.386817
100.7,1000,10567.231025
0.7,1000,10677.053184
200.0,1000,10827.745615
200.0,1000,10979.58662
100.7,1000,11086.934593
53.92,1000,11236.743153
200.0,1000,11382.844518
0.7,1000,11490.995291
4.73,1000,11639.154992
200.0,1000,11746.091864
200.0,1000,11894.927102
0.7,1000,12046.577856
200.0,1000,12155.316145
199.82,1000,12305.284835
200.0,1000,12453.618746
200.0,1000,12561.23459
100.7,1000,12713.577341
100.0,1000,12862.38095
200.0,1000,12969.853097
100.0,1000,13116.515845
200.0,1000,13265.0359
100.7,1000,13374.904006
100.0,1000,13526.794968
100.7,1000,13635.5592
200.0,1000,13782.256978
200.0,1000,13933.164115
100.7,1000,14040.075907
200.0,1000,14185.867955
200.0,1000,14333.293841
200.0,1000,14440.525712
100.0,1000,14590.544456
200.0,1000,14741.04399
200.0,1000,14851.44124
200.0,1000,14996.010207
200.0,1000,15104.154012
200.0,1000,15253.096434
200.0,1000,15403.810069
79.84,1000,15512.123754
200.0,1000,15660.854239
100.0,1000,15811.64588
100.7,1000,15919.193065
100.0,1000,16070.489852
200.0,1000,16220.610292
200.0,1000,16328.047187
200.0,1000,16476.448247
200.0,1000,16626.718355
100.7,1000,16737.23845
100.7,1000,16888.001591
0.7,1000,16991.952716
200.0,1000,17142.734515
200.0,1000,17292.38837
148.7,1000,17403.623729
192.8,1000,17552.988456
200.0,1000,17703.798798
100.0,1000,17813.04469
99.73,1000,17963.231666
200.0,1000,18116.005275
200.0,1000,18224.456609
200.0,1000,18372.607283
200.0,1000,18483.947771
0.7,1000,18634.424435
100.7,1000,18784.736706
100.7,1000,18893.412658
200.0,1000,19040.008682
100.7,1000,19190.788012
49.5,1000,19300.424665
200.0,1000,19450.985434
200.0,1000,19599.477165
200.0,1000,19707.769798
100.0,1000,19856.776765
200.0,1000,20001.107372
200.0,1000,20110.109008
200.0,1000,20256.351563
200.0,1000,20365.555678
100.0,1000,20514.583863
200.0,1000,20663.548571
200.0,1000,20773.17065
124.4,1000,20924.480717
110.0,1000,21072.492752
181.28,1000,21183.995882
100.0,1000,21332.767661
100.0,1000,21482.214839
100.7,1000,21590.25503
56.08,1000,21737.887429
124.4,1000,21847.794905
10.0,1000,21996.792605
10.0,1000,22147.308068
156.08,1000,22257.064042
52.49,1000,22407.1086
100.0,1000,22559.03113
98.59,1000,22665.739332
55.36,1000,22809.170213
10.72,1000,22961.843272
101.02,1000,23071.832433
115.04,1000,23222.007278
106.62,1000,23370.898635
119.36,1000,23479.828032
107.21,1000,23631.454664
110.0,1000,23743.258035
110.0,1000,23895.988214
74.08,1000,24042.67363
100.7,1000,24151.723839
156.08,1000,24303.006531
156.08,1000,24452.93757
123.16,1000,24562.343178
100.0,1000,24709.145793
100.0,1000,24858.365837
88.02,1000,24968.60994
0.02,1000,25118.931856
48.8,1000,25228.032197
99.91,1000,25374.463029
46.4,1000,25524.621448
100.0,1000,25627.502827
51.2,1000,25776.236328
46.4,1000,25925.55131
100.0,1000,26023.067481
41.6,1000,26148.397183
0.01,1000,26271.674857
100.0,1000,26367.18359
0.0,1000,26492.099876
0.01,1000,26624.211283
51.2,1000,26731.59623
78.4,1000,26883.965999
100.0,1000,26997.147774
26.41,1000,27155.542334
0.01,1000,27312.851128
0.02,1000,27426.471611
0.01,1000,27582.819444
0.0,1000,27739.946555
0.03,1000,27854.00375
0.0,1000,28012.348839
99.91,1000,28171.15546
53.92,1000,28284.003359
0.02,1000,28443.308805
0.0,1000,28597.488114
0.02,1000,28712.392267
0.02,1000,28869.206202
0.01,1000,28981.115167
0.89,1000,29136.192103
0.01,1000,29294.101768
0.01,1000,29407.337222
100.0,1000,29564.403686
99.91,1000,29720.569385
0.0,1000,29833.333688
0.0,1000,29985.609125
0.0,1000,30142.673124
28.01,1000,30257.501226
99.91,1000,30413.692109
100.0,1000,30527.893988
0.0,1000,30683.446244
100.0,1000,30840.155112
100.0,1000,30952.588925
93.6,1000,31106.319999
0.01,1000,31263.603858
100.0,1000,31375.497266
100.0,1000,31524.412705
52.02,1000,31681.282593
0.0,1000,31794.70982
0.01,1000,31949.70345
0.0,1000,32111.382935
10.42,1000,32222.483164
0.0,1000,32380.057878
0.01,1000,32493.580323
0.0,1000,32654.202017
0.03,1000,32813.059576
0.0,1000,32925.198378
100.0,1000,33081.866946
0.0,1000,33238.671774
100.0,1000,33352.662247
0.0,1000,33510.929083
100.0,1000,33666.574609
0.0,1000,33776.477361
100.0,1000,33931.226459
100.0,1000,34045.091058
100.0,1000,34202.160502
0.0,1000,34359.817677
0.0,1000,34468.153261
0.0,1000,34621.792355
100.0,1000,34778.044257
100.0,1000,34888.811766
100.0,1000,35048.300922
100.0,1000,35208.004696
0.0,1000,35319.394318
0.0,1000,35472.340017
100.0,1000,35627.954656
99.91,1000,35740.537999
0.02,1000,35900.407632
100.0,1000,36014.781553
0.0,1000,36169.809339
71.2,1000,36326.643346
100.0,1000,36439.328109
100.0,1000,36598.287048
87.2,1000,36754.775674
100.0,1000,36865.619437
0.01,1000,37018.653759
100.0,1000,37174.454787
100.0,1000,37286.320873
0.0,1000,37444.056103
0.0,1000,37551.994091
0.01,1000,37710.164074
100.0,1000,37860.745549
0.01,1000,37972.377017
100.0,1000,38129.971423
0.0,1000,38289.051722
100.0,1000,38401.815693
0.0,1000,38558.652896
99.82,1000,38714.776996
100.0,1000,38828.841092
100.0,1000,38983.908839
100.0,1000,39141.457029
0.0,1000,39255.16835
100.0,1000,39411.499816
100.0,1000,39525.605051
0.0,1000,39681.204489
0.01,1000,39840.325694
100.0,1000,39952.475921
0.02,1000,40109.472328
0.02,1000,40266.62347
0.01,1000,40380.742
50.4,1000,40530.467182
52.0,1000,40688.261896
99.91,1000,40801.002315
100.0,1000,40953.980827
0.0,1000,41066.9528
100.0,1000,41225.327448
0.0,1000,41383.082027
100.0,1000,41495.642406
100.0,1000,41650.5941
99.91,1000,41805.935232
100.0,1000,41917.540899
100.0,1000,42074.406026
100.0,1000,42229.721937
100.0,1000,42340.580168
