#{"t_start": 1700945687.7846112, "env_id": "multigrid-mapf-v0"}
r,l,t
0.0,200,4.125464
0.2,200,6.133707
0.0,200,8.106908
0.2,200,10.179462
0.8,200,12.158507
0.2,200,14.216079
0.2,200,16.217785
0.2,200,18.261605
0.0,200,20.363688
0.2,200,22.39626
0.2,200,24.51082
0.2,200,26.519518
0.4,200,28.553003
0.2,200,30.556633
0.6,200,32.562259
0.8,200,36.167947
0.4,200,38.210184
1.4,200,40.255678
0.0,200,42.275856
1.0,200,44.335707
0.4,200,46.423576
2.4,200,48.471744
4.6,200,50.492323
3.8,200,52.522217
4.2,200,54.579793
3.0,200,56.597608
5.0,200,58.678555
6.4,200,60.687696
4.2,200,62.725397
9.4,200,64.732731
12.0,200,66.773642
4.0,200,70.453297
14.0,200,72.548224
5.8,200,74.625236
23.4,200,76.670997
16.4,200,78.734045
7.6,200,80.802173
25.2,200,82.888662
30.0,200,84.934749
35.8,200,86.992734
32.0,200,89.178931
39.2,200,91.219674
36.8,200,93.336368
33.0,200,95.347358
39.2,200,97.369777
38.8,200,99.371788
35.4,200,103.025962
38.8,200,105.058854
31.6,200,107.116536
39.0,200,109.185752
39.4,200,111.191882
38.8,200,113.30406
39.2,200,115.291844
41.8,200,117.381513
38.6,200,119.404594
42.6,200,121.483843
40.4,200,123.522795
44.4,200,125.529698
41.6,200,127.584604
45.4,200,129.607279
40.4,200,131.651905
43.0,200,133.744537
42.0,200,137.378669
40.2,200,139.369489
45.4,200,141.430712
39.6,200,143.496665
40.6,200,145.546296
47.0,200,147.607249
42.4,200,149.613878
41.0,200,151.690058
51.0,200,153.741362
41.8,200,155.856961
52.8,200,158.004158
44.4,200,159.998333
52.8,200,162.081608
45.2,200,164.077399
42.6,200,166.138016
51.8,200,168.160014
41.0,200,171.799873
43.0,200,173.798794
48.0,200,175.839858
41.4,200,177.939109
69.4,200,180.042393
41.4,200,182.100892
47.4,200,184.123194
45.2,200,186.182424
49.4,200,188.230528
53.4,200,190.273595
54.8,200,192.319133
62.8,200,194.32412
41.0,200,196.400489
53.6,200,198.437272
66.2,200,200.598785
59.4,200,204.223792
44.4,200,206.30074
42.0,200,208.350413
73.4,200,210.447936
56.0,200,212.498543
71.4,200,214.528455
68.2,200,216.602451
44.4,200,218.60686
48.4,200,220.666901
56.2,200,222.649019
49.4,200,224.78732
72.6,200,226.891541
76.2,200,228.898647
44.4,200,230.974745
71.8,200,233.038523
74.2,200,235.112265
73.2,200,238.785721
63.2,200,240.891643
55.2,200,242.892888
74.8,200,244.975327
65.8,200,247.084928
55.2,200,249.102423
72.2,200,251.192267
69.2,200,253.239027
71.6,200,255.282393
63.8,200,257.283515
72.6,200,259.373175
70.0,200,261.444346
73.4,200,263.475792
72.6,200,265.568465
63.8,200,267.584205
56.6,200,269.724565
77.6,200,273.342118
78.4,200,275.42111
76.0,200,277.479651
69.8,200,279.558421
62.4,200,281.633371
67.6,200,283.676425
70.6,200,285.737168
76.4,200,287.774944
75.4,200,289.846296
76.2,200,291.964154
73.8,200,294.032436
78.6,200,296.120439
80.4,200,298.146539
71.2,200,300.25979
77.8,200,302.308261
78.0,200,306.017933
78.8,200,308.034135
79.2,200,310.097653
78.0,200,312.13573
79.8,200,314.240284
79.8,200,316.404705
79.0,200,318.411129
77.8,200,320.474594
79.8,200,322.530854
78.6,200,324.625212
79.2,200,326.650614
77.0,200,328.708261
78.6,200,330.780482
80.0,200,332.81456
78.8,200,334.897647
79.6,200,337.011025
80.0,200,340.661987
78.4,200,342.692908
80.2,200,344.773768
79.0,200,346.840614
79.8,200,348.952398
79.6,200,351.03537
80.2,200,353.028225
80.4,200,355.091995
80.0,200,357.147625
78.8,200,359.23385
79.4,200,361.332404
80.6,200,363.400424
80.4,200,365.467943
80.0,200,367.504497
80.0,200,369.579607
79.0,200,373.176084
80.2,200,375.236045
80.0,200,377.243044
79.8,200,379.32087
80.0,200,381.350423
80.2,200,383.50354
79.6,200,385.556708
80.0,200,387.574065
80.6,200,389.645349
80.0,200,391.670182
80.4,200,393.729762
78.8,200,395.736386
80.0,200,397.817315
76.2,200,399.884932
80.0,200,401.906503
79.8,200,403.991265
76.8,200,407.688448
80.0,200,409.763083
79.2,200,411.82342
80.8,200,413.880689
78.8,200,415.937907
80.8,200,418.038659
78.8,200,420.093115
80.4,200,422.120765
77.8,200,424.176914
80.2,200,426.232414
78.6,200,428.29821
79.4,200,430.381676
77.4,200,432.446725
80.2,200,434.517132
79.6,200,436.555948
80.6,200,438.630277
80.2,200,442.267743
80.6,200,444.34264
80.2,200,446.379018
80.6,200,448.43033
80.0,200,450.511319
80.4,200,452.659126
80.0,200,454.775654
80.4,200,456.824345
80.2,200,458.926745
80.6,200,460.982281
81.0,200,463.080227
80.8,200,465.150838
80.4,200,467.266805
80.0,200,469.329755
80.4,200,471.364358
80.4,200,475.110544
80.4,200,477.151966
80.4,200,479.246914
80.2,200,481.253691
80.4,200,483.3466
80.6,200,485.367601
80.4,200,487.454155
80.4,200,489.537529
80.2,200,491.529862
80.4,200,493.593383
80.2,200,495.636927
80.2,200,497.787661
80.2,200,499.825584
80.2,200,501.897689
80.4,200,503.962055
80.2,200,505.986861
80.6,200,509.700943
81.4,200,511.742186
80.8,200,513.793736
80.2,200,515.831805
80.4,200,517.896444
81.0,200,519.926532
80.2,200,522.065793
80.8,200,524.119373
80.8,200,526.130723
80.6,200,528.203414
80.2,200,530.241788
80.4,200,532.313661
80.0,200,534.340709
80.2,200,536.396149
80.6,200,538.486967
81.0,200,540.472725
80.8,200,544.254912
80.6,200,546.259842
80.6,200,548.317577
80.2,200,550.376442
80.4,200,552.454195
80.4,200,554.469735
80.4,200,556.526687
80.4,200,558.578661
80.8,200,560.592568
80.8,200,562.65739
80.8,200,564.692852
80.0,200,566.856643
81.4,200,568.909748
80.8,200,570.99457
80.6,200,573.079993
80.8,200,576.732985
80.8,200,578.818023
80.2,200,580.861608
80.4,200,582.926155
80.8,200,584.969924
82.2,200,587.090096
82.0,200,589.210427
80.8,200,591.291005
81.6,200,593.362272
84.2,200,595.394576
81.0,200,597.492907
81.8,200,599.525925
81.2,200,601.61699
85.8,200,603.636885
82.8,200,605.708399
85.4,200,607.767946
85.0,200,611.364151
85.0,200,613.535808
84.2,200,615.542921
87.8,200,617.627337
86.4,200,619.6596
83.4,200,621.751132
86.0,200,623.793174
92.6,200,625.894168
85.2,200,627.959092
93.0,200,630.03791
91.4,200,632.126486
90.8,200,634.250169
92.0,200,636.332518
98.6,200,638.376605
95.6,200,640.468232
90.6,200,644.132401
87.8,200,646.16597
92.4,200,648.255814
112.6,200,650.321514
101.8,200,652.404305
105.2,200,654.449749
105.8,200,656.548253
107.8,200,658.64789
116.8,200,660.705239
120.6,200,662.780789
116.0,200,664.812275
123.4,200,666.878508
132.6,200,668.918098
128.6,200,670.98992
137.2,200,673.035878
131.8,200,675.155895
